id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;ingresos;pct_ingreso;tasa_interes;estado_credito;antiguedad_cliente;gastos_ult_12m;limite_credito_tc;operaciones_ult_12m;personas_a_cargo;situacion_vivienda_ALQUILER;situacion_vivienda_HIPOTECA;situacion_vivienda_OTROS;situacion_vivienda_PROPIA;objetivo_credito_EDUCACIÓN;objetivo_credito_INVERSIONES;objetivo_credito_MEJORAS_HOGAR;objetivo_credito_PAGO_DEUDAS;objetivo_credito_PERSONAL;objetivo_credito_SALUD;falta_pago_N;falta_pago_Y;regla_pct_ingresos_ok;estado_civil_CASADO;estado_civil_DESCONOCIDO;estado_civil_DIVORCIADO;estado_civil_SOLTERO;estado_cliente_ACTIVO;estado_cliente_PASIVO;genero_F;genero_M;nivel_educativo_DESCONOCIDO;nivel_educativo_POSGRADO_COMPLETO;nivel_educativo_POSGRADO_INCOMPLETO;nivel_educativo_SECUNDARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_INCOMPLETO
771486933.0;23;5000;2;0.0;86004;0.06;14.84;1;52.0;3942.0;2563.0;84.0;1.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
708692583.0;22;4650;4;6.0;39600;0.12;10.28;1;31.0;2312.0;1506.0;44.0;2.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False
718421808.0;26;11000;2;8.0;45608;0.24;6.62;0;43.0;4611.0;3068.0;73.0;2.0;False;False;False;True;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
716403633.0;22;7000;4;6.0;45673;0.15;7.88;0;50.0;4467.0;3426.0;69.0;0.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
708402333.0;22;7000;2;5.0;45691;0.15;7.14;0;37.0;4782.0;4549.0;88.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;True;False;False;False;False
778837083.0;23;5000;2;5.0;100000;0.05;6.03;0;31.0;2078.0;12906.0;62.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;True;False;False;False;False;True;False
715622508.0;23;5000;3;5.0;100000;0.05;8.49;0;41.0;2094.0;7904.0;32.0;2.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;True;False;True;True;False;False;False;False;False
789599283.0;23;11000;3;2.0;45843;0.24;11.71;0;38.0;3406.0;2002.0;62.0;3.0;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
717450633.0;22;2400;4;2.0;39868;0.06;16.02;1;36.0;1920.0;1659.0;39.0;3.0;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False;True
708960858.0;22;5000;3;6.0;102240;0.05;19.03;0;21.0;4786.0;11502.0;85.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
708946008.0;25;9250;3;0.0;39896;0.23;9.63;1;36.0;2445.0;1438.3;39.0;3.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True
772082208.0;22;6400;3;1.0;45900;0.14;8.59;0;28.0;4254.0;16199.0;82.0;1.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
711597183.0;26;5000;3;10.0;103992;0.05;7.88;0;34.0;4571.0;1452.0;72.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False;True
716108283.0;26;11500;4;10.0;45900;0.25;13.79;0;46.0;4833.0;4430.0;82.0;4.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
718673358.0;23;5000;2;7.0;106000;0.05;7.88;0;30.0;2137.0;13590.0;52.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;True;False;True;False;False;False;False
711567333.0;23;10000;3;7.0;45992;0.22;5.42;0;31.0;4581.0;2834.0;70.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
755437533.0;24;5000;4;8.0;108000;0.05;12.69;0;41.0;5005.0;1522.0;77.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
709430508.0;21;10000;3;5.0;45996;0.22;5.79;0;32.0;1849.0;7316.0;50.0;4.0;False;False;False;True;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;False;True;False;False;False;True;False;False
710645583.0;23;5000;4;7.0;108000;0.05;7.66;0;37.0;4349.0;7627.0;75.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
720725883.0;25;5000;4;2.0;110000;0.05;9.99;0;20.0;4177.0;2715.0;68.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
708539583.0;22;5000;4;3.0;111460;0.04;11.71;0;25.0;3979.0;19897.0;63.0;3.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
716747283.0;25;5000;3;7.0;112000;0.04;10.25;0;36.0;5059.0;2097.0;79.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
787519683.0;25;25000;3;9.0;45996;0.54;12.18;0;30.0;4727.0;3028.0;78.0;2.0;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
721044333.0;24;5000;3;1.0;115000;0.04;8.9;0;22.0;4905.0;1695.0;91.0;2.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
814840833.0;24;5000;4;6.0;116300;0.04;14.96;0;39.0;2393.0;7924.0;37.0;4.0;True;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;False;True;False;True;False;True;False;False;False;False
715040208.0;23;10000;3;7.0;45996;0.22;13.16;0;38.0;4115.0;5076.0;72.0;2.0;False;False;False;True;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
710769258.0;26;5000;2;3.0;120000;0.04;7.68;0;27.0;3895.0;4438.0;75.0;2.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
715227633.0;25;5000;3;6.0;120000;0.04;13.79;0;36.0;4240.0;1964.0;60.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
708635058.0;22;5000;3;2.0;114000;0.04;15.31;1;44.0;4798.0;1904.0;85.0;0.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
709051533.0;26;5000;4;10.0;135000;0.04;11.36;0;26.0;4956.0;2933.0;92.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
718940208.0;24;5000;3;8.0;137481;0.04;10.99;0;44.0;3551.0;18202.0;68.0;0.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
712361583.0;24;10075;2;2.0;46000;0.22;12.42;0;36.0;3756.0;34516.0;67.0;5.0;False;True;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
708390633.0;23;5000;3;7.0;46000;0.11;6.62;0;44.0;4219.0;2421.0;69.0;3.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
720281508.0;23;5000;2;3.0;150000;0.03;10.65;0;34.0;4625.0;2406.0;91.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;True;False;False;False;False
709781208.0;23;5000;4;1.0;138000;0.04;14.91;1;26.0;5409.0;2291.0;82.0;0.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
712110333.0;24;5000;3;4.0;117300;0.04;13.23;1;18.0;2568.0;2179.0;48.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False
712479633.0;25;5000;4;4.0;159996;0.03;14.11;0;20.0;2428.0;1695.0;43.0;1.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;True;False;True;False;False;False;False;False
710086308.0;26;11000;2;3.0;46000;0.24;12.69;0;38.0;4680.0;3645.0;87.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;True;False;False
716643033.0;25;5200;3;0.0;21600;0.24;11.86;1;31.0;2981.0;2580.0;40.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False
713314533.0;22;5200;2;0.0;24000;0.22;13.49;0;27.0;1993.0;12283.0;41.0;2.0;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;True;False;False;False;False;False
713679633.0;25;5200;3;1.0;25000;0.21;12.53;0;33.0;1813.0;1438.3;51.0;3.0;True;False;False;False;True;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False
713282733.0;25;2125;2;4.0;46000;0.05;12.99;0;24.0;4341.0;3375.0;64.0;2.0;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
815812683.0;23;3000;3;1.0;46000;0.07;5.42;0;42.0;5072.0;8856.0;77.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
708204033.0;21;5200;2;5.0;26000;0.2;12.53;0;24.0;4132.0;2980.0;70.0;5.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
755996583.0;23;5200;3;1.0;30000;0.17;15.96;0;50.0;2574.0;2475.0;43.0;2.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;False;True
720040158.0;23;15000;3;6.0;46000;0.33;6.99;0;36.0;4633.0;17656.0;71.0;3.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
711359058.0;25;5200;4;2.0;30000;0.17;17.19;1;33.0;4622.0;3942.0;71.0;4.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
714064908.0;25;5200;4;9.0;32160;0.16;14.65;0;36.0;4813.0;1771.0;84.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
765847383.0;23;5200;2;0.0;35000;0.15;13.92;0;43.0;4425.0;20958.0;78.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
789531633.0;22;5200;4;3.0;36850;0.14;12.42;0;46.0;5218.0;4117.0;88.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
820593033.0;25;5200;3;5.0;38000;0.14;10.74;0;39.0;4496.0;18524.0;64.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
710078358.0;23;5200;3;1.0;38000;0.14;7.88;0;26.0;4095.0;2222.0;88.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;True;False;False;False
717074283.0;22;6000;4;6.0;46000;0.13;12.68;0;37.0;2566.0;17678.0;49.0;3.0;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;True;True;False;False;False;False;False;True;False
715025208.0;23;5250;3;3.0;24000;0.22;7.66;1;46.0;4168.0;3119.0;63.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
709596783.0;24;2000;2;8.0;46000;0.04;7.66;0;34.0;4444.0;1611.0;78.0;3.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
716653758.0;22;4000;2;6.0;46000;0.09;10.37;0;36.0;4226.0;1467.0;74.0;0.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
787268733.0;23;5275;2;3.0;45000;0.12;10.39;0;46.0;4535.0;2442.0;85.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
715960308.0;24;5275;2;3.0;57600;0.09;13.49;0;44.0;2016.0;4090.0;49.0;1.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;True;True;False;False;False;False;False;True;False
789923058.0;23;10000;3;2.0;46000;0.22;10.36;0;44.0;2474.0;1816.0;44.0;1.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;True;False;False;False;False;True;False;False
771079833.0;23;5300;3;8.0;23340;0.23;7.9;0;27.0;4332.0;1438.3;78.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
779269158.0;22;5300;4;4.0;24996;0.21;15.23;0;25.0;2237.0;21961.0;39.0;2.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False
710507733.0;24;10000;2;5.0;46000;0.22;9.99;0;35.0;4038.0;14958.0;68.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
711627558.0;25;5300;3;5.0;26400;0.2;8.49;0;30.0;3968.0;1625.0;73.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
712237458.0;24;5300;3;0.0;28800;0.18;15.27;0;28.0;3752.0;11629.0;78.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
778289883.0;25;5300;3;1.0;30000;0.18;15.27;0;32.0;2528.0;1507.0;41.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;False;False;False;True;False
769053033.0;22;5300;4;2.0;30000;0.18;17.99;1;38.0;2104.0;4142.0;44.0;1.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;True;False
768544833.0;24;5300;3;3.0;30000;0.18;15.28;1;39.0;4531.0;2202.0;77.0;4.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
714154533.0;25;23500;4;5.0;46000;0.51;10.25;0;36.0;4478.0;3111.0;56.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
803657133.0;21;5300;2;1.0;47000;0.11;7.66;0;54.0;4757.0;1848.0;75.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
768162108.0;22;5300;2;5.0;50004;0.11;14.42;0;43.0;2451.0;4781.0;50.0;3.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;False;True
713613258.0;22;5300;3;3.0;65000;0.08;6.62;0;36.0;4461.0;1438.3;71.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
720782658.0;25;15000;2;5.0;40000;0.38;11.36;1;36.0;5079.0;3591.0;80.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
712290258.0;21;5325;3;5.0;32000;0.17;14.27;0;40.0;4056.0;2636.0;67.0;1.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
714516033.0;23;8000;4;6.0;46000;0.17;11.48;0;44.0;4412.0;9025.0;87.0;3.0;False;False;False;True;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
788630958.0;24;5375;3;0.0;24000;0.22;10.99;0;28.0;3264.0;11627.0;67.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
716292033.0;24;5375;4;1.0;26000;0.21;13.47;0;36.0;4815.0;1438.3;84.0;4.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
780372408.0;24;5400;3;3.0;18000;0.3;15.99;1;33.0;4317.0;4976.0;69.0;5.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
717646008.0;22;5400;4;2.0;18000;0.3;15.23;1;46.0;4338.0;5686.0;67.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
823507833.0;22;6000;2;3.0;46000;0.13;7.68;0;40.0;4510.0;14370.0;79.0;4.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
711111633.0;26;5400;3;3.0;24000;0.23;11.49;0;49.0;3844.0;21681.0;75.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
825831933.0;26;5400;2;2.0;25300;0.21;16.02;1;48.0;4528.0;3136.0;81.0;3.0;True;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
709904508.0;21;10000;3;5.0;46000;0.22;14.74;0;40.0;4190.0;2634.0;71.0;0.0;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;False;True;False;False;False
712022883.0;23;5400;2;7.0;26400;0.2;10.38;0;27.0;4555.0;2204.0;82.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
714156633.0;26;5400;4;3.0;30000;0.18;10.0;0;36.0;4533.0;3068.0;79.0;0.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
713256033.0;22;5400;2;1.0;32000;0.17;16.29;1;25.0;3955.0;4181.0;74.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
794253108.0;23;5400;2;7.0;35000;0.15;10.59;0;46.0;3851.0;13090.0;78.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
772394883.0;23;9000;4;4.0;46113;0.2;15.99;0;50.0;2869.0;7359.0;43.0;1.0;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;False;True
720899883.0;25;10000;3;9.0;46116;0.22;11.03;0;35.0;3770.0;6849.0;82.0;1.0;False;True;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
714313608.0;25;1500;2;9.0;46144;0.03;7.49;0;36.0;4356.0;4228.0;74.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
716602683.0;23;5400;4;5.0;35000;0.15;12.84;0;36.0;5092.0;5678.0;70.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
714771708.0;22;5400;2;4.0;45000;0.12;7.29;0;26.0;4281.0;4692.0;69.0;0.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True
721137558.0;25;5400;3;9.0;54000;0.1;7.88;0;28.0;2011.0;5821.0;42.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;True;False;False;False;False;True;False
820268358.0;23;5400;2;3.0;55000;0.1;11.99;0;43.0;4534.0;2357.0;75.0;4.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;True;False;False;False
709273383.0;24;3600;4;6.0;46325;0.08;7.68;0;36.0;4136.0;8294.0;77.0;0.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
822959133.0;22;5400;4;4.0;57500;0.09;5.42;0;26.0;4508.0;3174.0;83.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;True;False;False;False
720491958.0;25;9750;3;0.0;46350;0.21;10.0;0;36.0;4302.0;1438.3;74.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
713607108.0;23;15000;2;7.0;46394;0.32;13.47;0;31.0;4486.0;1852.0;61.0;2.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
717890583.0;23;5400;3;4.0;60000;0.09;7.49;0;38.0;4671.0;3503.0;93.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
718384233.0;23;5400;2;3.0;63000;0.09;14.54;0;39.0;4258.0;17835.0;58.0;5.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;True;False;False;False;False
709729533.0;23;10000;2;6.0;46450;0.22;5.42;0;39.0;2169.0;1809.0;49.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False;True
713401758.0;26;15000;3;1.0;46464;0.32;12.21;0;36.0;4897.0;3383.0;75.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
773257233.0;22;5400;2;6.0;58617;0.09;15.21;1;39.0;3534.0;7128.0;70.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
713556033.0;22;13000;3;3.0;46500;0.28;7.29;0;22.0;3959.0;1438.3;59.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
771899433.0;22;5400;2;2.0;69108;0.08;15.95;1;37.0;1263.0;7970.0;27.0;3.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;True;False
709711758.0;24;5400;4;5.0;112000;0.05;15.27;0;32.0;1853.0;1942.0;31.0;3.0;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;False;False;False;False;False;False;True
719265108.0;22;5425;2;3.0;22718;0.24;11.99;0;33.0;4430.0;3815.0;94.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
778740708.0;22;4000;3;1.0;46500;0.09;10.62;0;27.0;4203.0;1902.0;69.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
710952933.0;24;8500;3;8.0;40500;0.21;10.99;1;36.0;4226.0;2077.0;75.0;1.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
779954658.0;21;1300;2;5.0;46500;0.03;14.96;0;40.0;4714.0;34516.0;82.0;4.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
714204108.0;26;5450;4;7.0;83004;0.07;7.9;0;38.0;3859.0;2144.0;55.0;5.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
802878408.0;24;16000;3;0.0;46500;0.34;12.53;0;47.0;4116.0;2799.0;88.0;1.0;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
805546308.0;22;12000;3;1.0;46500;0.26;12.21;0;56.0;4554.0;5951.0;83.0;0.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
716244933.0;23;15000;4;7.0;46551;0.32;10.62;0;36.0;4674.0;4806.0;87.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;True;False;False
712018233.0;22;5500;4;5.0;12000;0.46;10.36;1;34.0;4697.0;16612.0;94.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
719504433.0;21;5500;3;4.0;14400;0.38;11.48;1;54.0;3434.0;18064.0;71.0;0.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
794558658.0;21;5500;3;4.0;15192;0.36;13.11;1;34.0;4783.0;2560.0;86.0;4.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
708260208.0;25;5500;2;1.0;18000;0.31;11.71;1;36.0;4321.0;2057.0;76.0;5.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
713435058.0;23;5500;3;4.0;19136;0.29;17.93;1;42.0;4715.0;1972.0;66.0;5.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;True;False;True;False;False;False;False;True;False;False
719656533.0;23;15000;4;7.0;46776;0.32;13.24;0;36.0;4149.0;2675.0;79.0;3.0;False;False;False;True;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
719709558.0;25;7000;4;5.0;40800;0.17;19.03;1;33.0;4518.0;6223.0;79.0;3.0;False;False;False;True;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
710311233.0;26;12725;2;3.0;46800;0.27;12.42;0;37.0;4498.0;7632.0;86.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
713105508.0;24;12000;2;6.0;46800;0.26;6.99;0;29.0;3754.0;34516.0;53.0;3.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
710719683.0;23;5500;4;3.0;21600;0.25;9.25;0;43.0;4460.0;3054.0;88.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;True;False;False
719445633.0;22;3600;3;4.0;46800;0.08;7.14;0;36.0;4919.0;1601.0;69.0;0.0;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
715410783.0;21;5500;2;2.0;21700;0.25;14.91;1;36.0;2400.0;1836.0;34.0;1.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;True;False;True;False;False;False;False;False
709820658.0;23;5500;4;1.0;22000;0.25;13.04;0;36.0;3785.0;34516.0;64.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
